,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error
39,1.2295769214630128,0.01288307265781388,0.00598292350769043,0.0006284155734040348,0.01,0.1,6,500,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 500}",0.32407265145953434,0.4024847647515374,0.30914357453647134,0.32019969693136086,0.33047164868732903,0.3372744672732465,0.033334198916714235,58,-0.267819042988833,-0.25608748140889337,-0.27735670721115124,-0.2678379338785215,-0.2708021644660028,-0.2679806659906804,0.0068900701964673666,58
40,0.39019317626953126,0.003979935568905936,0.00578455924987793,0.00039877904369457556,0.01,0.1,9,100,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 100}",0.3176854481280328,0.39153068550322523,0.2941121891484716,0.3279131890129311,0.31494481396733687,0.32923726515199947,0.03302639247132916,59,-0.2690814512474357,-0.2584242103904173,-0.2803577806809551,-0.2663140600776666,-0.2739242141767903,-0.269620343314653,0.007353790472316399,59
41,0.70535306930542,0.016280403049148,0.005385732650756836,0.0004886360620900065,0.01,0.1,9,200,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 200}",0.3176289109314019,0.3611703182022381,0.2848346943330873,0.29372607154562325,0.3149643043847766,0.3144648598794254,0.02645639640191039,60,-0.2690925991818797,-0.26479293933179404,-0.2821941399557535,-0.27300336282745846,-0.2739203174576904,-0.27260067175091524,0.005782828300580878,60
42,0.9995689868927002,0.021510583928991786,0.005585289001464844,0.0004880133653959906,0.01,0.1,9,300,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 300}",0.3176289017949998,0.3611700922945372,0.2848346512171499,0.29372581622146277,0.31496430578165413,0.31446475346196073,0.026456366113140405,61,-0.26909260098334686,-0.2647929861508137,-0.2821941484622237,-0.2730034121739976,-0.2739203171784107,-0.2726006929897585,0.005782818936317423,61
43,1.2958900451660156,0.03133851211934675,0.00578455924987793,0.0003987791007120299,0.01,0.1,9,400,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 400}",0.3176289017949998,0.3611700922945372,0.284834650821039,0.2937258155552481,0.3149643052960993,0.3144647531523847,0.026456366304480596,62,-0.26909260098334686,-0.2647929861508137,-0.28219414854037356,-0.27300341230275704,-0.2739203172754883,-0.2726006930505559,0.005782818968470851,62
44,1.6014001846313477,0.03997306600549358,0.005385637283325195,0.0004883247641083777,0.01,0.1,9,500,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 500}",0.3176289017949998,0.3611700922945372,0.2848346504249254,0.2937258148890308,0.31496430481054183,0.314464752842807,0.026456366495821795,63,-0.26909260098334686,-0.2647929861508137,-0.28219414861852393,-0.27300341243151693,-0.27392031737256656,-0.2726006931113536,0.005782819000624478,63
75,0.18960070610046387,0.0031916501135942437,0.004786920547485351,0.0003986122897811368,0.1,0.01,3,100,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100}",0.25426432963423495,0.28208185946379905,0.29630916336516955,0.26379092445300156,0.272807217091092,0.2738506988014594,0.014546810011718956,64,-0.2813091788151406,-0.2807057578238337,-0.27992115406081824,-0.2787288947283924,-0.2822230137816603,-0.28057759984196906,0.0011922794098522239,64
15,0.18840394020080567,0.003919157975928824,0.004388999938964844,0.00048807164346153424,0.01,0.01,3,100,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100}",0.25426432963423495,0.28208185946379905,0.29630916336516955,0.26379092445300156,0.272807217091092,0.2738506988014594,0.014546810011718956,64,-0.2813091788151406,-0.2807057578238337,-0.27992115406081824,-0.2787288947283924,-0.2822230137816603,-0.28057759984196906,0.0011922794098522239,64
9,1.4849941730499268,0.0042947262206238495,0.006981897354125977,0.0006312034401757783,0.01,0.001,6,500,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 500}",0.24800348296192354,0.2846106262906313,0.2732948124250346,0.2597123808365287,0.26473648366111435,0.2660715572350465,0.012365673057636587,66,-0.28248758057315193,-0.28021094821440296,-0.2844617662751487,-0.2794998970701593,-0.2837848153519308,-0.2820890014969587,0.0019439757441029899,66
69,1.4930684566497803,0.005958440946415229,0.006981086730957031,3.5040231839893024e-07,0.1,0.001,6,500,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 500}",0.24772911941538778,0.2844413570779236,0.2731495816292807,0.2602189362590034,0.26469173333129214,0.2660461455425775,0.012330019126382655,67,-0.28253910822300987,-0.2802440967926377,-0.2844901894552268,-0.27940425423275356,-0.2837934512155208,-0.2820942199838298,0.00197407464886875,67
74,2.236514949798584,0.03130705390855139,0.00857682228088379,0.0004883832052077407,0.1,0.001,9,500,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 500}",0.25180744364953334,0.28676419302970035,0.2664820088330495,0.255549738103258,0.2695399468773412,0.26602866609857645,0.012284525137992301,68,-0.2817721955945665,-0.2797888649161129,-0.28579205896869575,-0.2802846104937646,-0.2828563158737408,-0.2820988091693761,0.0021423233277148637,68
14,2.214759874343872,0.027949396543544575,0.008877754211425781,0.00019633835854388008,0.01,0.001,9,500,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 500}",0.24966879070543324,0.2870919743087873,0.26566788335589886,0.2567073572186942,0.27009403550975175,0.26584600821971305,0.01276468446930718,69,-0.2821746206881007,-0.2797245663417385,-0.28595061409289885,-0.2800666046225481,-0.2827490155490033,-0.2821330842588579,0.00223722718145902,69
73,1.78251953125,0.01625130117807779,0.007579421997070313,0.0004884999593777486,0.1,0.001,9,400,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 400}",0.2165398129953372,0.24872394025499522,0.23278335077766343,0.22067880592577171,0.23494947471609684,0.23073507693397288,0.011385867405385143,70,-0.28833669120246314,-0.28715318136001355,-0.29228315157321716,-0.2867739199894233,-0.2894760941121313,-0.28880460764744964,0.001980959810926462,71
13,1.7796069145202638,0.020697257978096385,0.007779216766357422,0.0003990415853858492,0.01,0.001,9,400,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 400}",0.21484294295923378,0.24908314641668317,0.23260416492249136,0.22130078262172126,0.23583381994277686,0.23073297137258128,0.011897126822853592,71,-0.2886487716775994,-0.2870845251562822,-0.29231728140401997,-0.2866594599314617,-0.2893087386140183,-0.28880375535667635,0.00200886279615517,70
8,1.1927996158599854,0.005691233144624702,0.006382894515991211,0.0004890451379192516,0.01,0.001,6,400,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 400}",0.2121865142180127,0.24623654145817964,0.23761676444700597,0.22358359355804014,0.23012346045528775,0.22994937482730524,0.011663047238533467,72,-0.28913665331994365,-0.2876281560587032,-0.2913610147576804,-0.28623897045569846,-0.29038768067106596,-0.28895049505261833,0.001844543775863764,72
68,1.1891512870788574,0.0026447180010844484,0.0065825462341308595,0.0004886558100057752,0.1,0.001,6,400,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 400}",0.21189117759858445,0.24620486891972904,0.23752812897115072,0.22372031650247526,0.23032673004395454,0.2299342444071788,0.011719381465236631,73,-0.289190844217762,-0.2876341989479101,-0.291377951234258,-0.2862137667392603,-0.290349342783046,-0.2889532207844473,0.0018509114703963716,73
45,0.18202147483825684,0.001668725059726098,0.004587841033935547,0.0004878977064561353,0.01,1,3,100,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 3, 'n_estimators': 100}",0.222994174402376,0.3109148377314078,0.189448523752068,0.21343389859262862,0.18656149403095057,0.2246705857018862,0.04529909715689427,74,-0.2871465362774841,-0.275011152805392,-0.3004243102005309,-0.28810382357872333,-0.2984901530521084,-0.2898351951828477,0.00913253983649634,74
114,1.1971565246582032,0.04390585749029988,0.0047873973846435545,0.0003990890696467079,0.1,1,6,500,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 500}",0.15198165166104483,0.3442260156902124,0.196447896054885,0.1677046537815018,0.15814166897419357,0.2037003772323675,0.07189738260443292,75,-0.2999812213664289,-0.26828163784293646,-0.29912436756091093,-0.29636037957828093,-0.3036596955414554,-0.29348146037800255,0.012814093779777736,75
113,0.9580176830291748,0.031030346532020706,0.004787635803222656,0.0003990890696467079,0.1,1,6,400,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 400}",0.15198165193647628,0.34422601472213743,0.19644789588518952,0.1677046537815018,0.15814166886036252,0.2037003770371335,0.07189738220423028,76,-0.2999812213177129,-0.2682816380409595,-0.2991243675924958,-0.29636037957828093,-0.3036596955619849,-0.2934814604182868,0.012814093702993478,76
112,0.7291793823242188,0.02718886649569724,0.004787635803222656,0.0003989705193684402,0.1,1,6,300,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 300}",0.1519816524818306,0.3442260137540617,0.19644789563573684,0.1677046537815018,0.15814166867064405,0.203700376864755,0.07189738177642054,77,-0.299981221221255,-0.26828163823898277,-0.2991243676389254,-0.29636037957828093,-0.3036596955962008,-0.293481460454729,0.012814093624847511,77
111,0.4974987030029297,0.014527145631320952,0.040493202209472653,0.07250938905618812,0.1,1,6,200,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 200}",0.1519816536979296,0.3442260127859852,0.19644789511461536,0.1677046537815018,0.1581416677491405,0.2037003766258345,0.07189738135033347,78,-0.29998122100616126,-0.2682816384370061,-0.2991243677359198,-0.29636037957828093,-0.3036596957623947,-0.2934814605039526,0.012814093560085706,78
110,0.2571199893951416,0.00944482231640893,0.004388332366943359,0.0004886168764395594,0.1,1,6,100,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 100}",0.15198165783119288,0.3442260118179079,0.19644789335962476,0.1677046537815018,0.15814166186580114,0.2037003757312057,0.07189738115827816,79,-0.29998122027510316,-0.26828163863502963,-0.29912436806256976,-0.29636037957828093,-0.30365969682345983,-0.2934814606748887,0.012814093605366568,79
4,0.8896615982055665,0.005534914017686217,0.005984258651733398,2.7804145311571603e-07,0.01,0.001,3,500,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 500}",0.17143755428404128,0.19502318199457624,0.2063638727419782,0.18122464347265355,0.1866720347206693,0.1881442574427837,0.011903246719390142,80,-0.2965200516270555,-0.2972388306347915,-0.29727301422451863,-0.2939434523382188,-0.2984698709851879,-0.29668904396195445,0.0015087387655554618,80
64,0.9178820133209229,0.015257367732041725,0.005287599563598633,0.0006017926826391416,0.1,0.001,3,500,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 500}",0.17143755428404128,0.19502318199457624,0.2063638727419782,0.18122464347265355,0.1866720347206693,0.1881442574427837,0.011903246719390142,80,-0.2965200516270555,-0.2972388306347915,-0.29727301422451863,-0.2939434523382188,-0.2984698709851879,-0.29668904396195445,0.0015087387655554618,80
72,1.33428955078125,0.010255730729329638,0.006782150268554688,0.00039844524352499795,0.1,0.001,9,300,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 300}",0.17257422078845341,0.2023878727511348,0.19209621141585542,0.1775958278799138,0.19206407995379904,0.18734364255783129,0.010810680019919312,82,-0.2963165907499776,-0.2958759950961231,-0.29993323690076445,-0.2945941114713392,-0.2974788566872431,-0.2968397581810895,0.0018013067523096743,82
12,1.337491798400879,0.011628890904078197,0.0071812629699707035,0.00039930352169315655,0.01,0.001,9,300,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 300}",0.1709464254737859,0.20297521848917688,0.19200860822980326,0.17793817768374776,0.19234639152029653,0.18724296427936207,0.011387856558805944,83,-0.29660791945579357,-0.2957670364288286,-0.29994949774475055,-0.29453278837877767,-0.29742687913709326,-0.29685682422904874,0.0018188087168205477,83
7,0.8958178997039795,0.004518652228215745,0.00638284683227539,0.0004883052449365598,0.01,0.001,6,300,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 300}",0.16833072519275782,0.19972366057095636,0.19436328633412903,0.17973548361995317,0.18782605888602721,0.1859958429207647,0.01107307780259734,84,-0.29707545644937017,-0.29636973086250545,-0.29951211694889696,-0.29421063791852053,-0.29825804763318375,-0.2970851979624954,0.0017911223091264823,84
67,0.8989455223083496,0.006681518756731834,0.006482696533203125,0.00044416531776335247,0.1,0.001,6,300,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 300}",0.16809994683627383,0.19969031509396695,0.19426143598708412,0.17946488121703996,0.18805422210093448,0.18591416024705987,0.011162246358475089,85,-0.2971166710476961,-0.2963759052841461,-0.2995310488374633,-0.29425916344837866,-0.29821615002255053,-0.2970997877280469,0.0017748652057021637,85
3,0.7168140411376953,0.002480752512780692,0.005385637283325195,0.0004885195871281405,0.01,0.001,3,400,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 400}",0.1448119203275834,0.167387802713461,0.1775746234622686,0.15485457651361811,0.16083238013246515,0.16109226062987925,0.011093492290802118,86,-0.30124667619369994,-0.3022979775640108,-0.3026167921568348,-0.29863941848433867,-0.30317403518165004,-0.30159497991610684,0.0016055142690052718,86
63,0.7137194633483886,0.002129732031474813,0.005385684967041016,0.0004880911393662844,0.1,0.001,3,400,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 400}",0.1448119203275834,0.167387802713461,0.1775746234622686,0.15485457651361811,0.16083238013246515,0.16109226062987925,0.011093492290802118,86,-0.30124667619369994,-0.3022979775640108,-0.3026167921568348,-0.29863941848433867,-0.30317403518165004,-0.30159497991610684,0.0016055142690052718,86
119,1.5900547981262207,0.04048553724404329,0.00458674430847168,0.0004904121091595387,0.1,1,9,500,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 9, 'n_estimators': 500}",0.11230997588378999,0.2591998494719715,0.14554705226973963,0.11074950931855199,0.1293755828131018,0.151436393951431,0.05535453956304809,88,-0.30691782659144085,-0.28514409891550124,-0.3084528933034003,-0.3063327756047576,-0.30880410634367017,-0.30313034015175405,0.009040207022217755,88
118,1.287109613418579,0.03581233719717831,0.004986953735351562,6.468133910298603e-07,0.1,1,9,400,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 9, 'n_estimators': 400}",0.11230997588378999,0.2591998494719715,0.14554704957027764,0.11074950931855199,0.12937558421442008,0.15143639369180223,0.055354539508793606,89,-0.30691782659144085,-0.28514409891550124,-0.3084528937906459,-0.3063327756047576,-0.30880410609515146,-0.3031303401994994,0.009040207048397546,89
117,0.9659457206726074,0.023767555789672636,0.004786968231201172,0.0003989935882917003,0.1,1,9,300,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 9, 'n_estimators': 300}",0.11230997588378999,0.2591998494719715,0.14554704670268281,0.11074950797234862,0.12937558561573825,0.15143639312930623,0.055354539656015014,90,-0.30691782659144085,-0.28514409891550124,-0.30845289430823897,-0.30633277583663054,-0.3088041058466328,-0.3031303402996889,0.009040207094578756,90
116,0.6460002899169922,0.013170590836839205,0.004787349700927734,0.0003989459615809806,0.1,1,9,200,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 9, 'n_estimators': 200}",0.11230997618490346,0.2591998494719715,0.1455470425582508,0.11074950628959435,0.1293755884833263,0.15143639259760927,0.05535453972044058,91,-0.30691782653938604,-0.28514409891550124,-0.30845289505629775,-0.30633277612647164,-0.30880410533807656,-0.30313034039514664,0.009040207135002507,91
115,0.33202648162841797,0.0042366298365197185,0.00498666763305664,7.629394531249999e-07,0.1,1,9,100,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 9, 'n_estimators': 100}",0.11230997838122936,0.25919984984499556,0.14554703453762585,0.11074950261757588,0.12937559366150952,0.15143639180858723,0.055354539852926314,92,-0.3069178261596974,-0.2851440988437102,-0.3084528965039989,-0.3063327767589479,-0.30880410441974476,-0.3031303405372198,0.009040207231764028,92
46,0.35157456398010256,0.0016679144943800947,0.004787635803222656,0.00039932760197865875,0.01,1,3,200,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 3, 'n_estimators': 200}",0.16639634966316752,0.20341439617836454,0.1481224380785653,0.09726952665678912,0.1044621199323238,0.14393296610184206,0.039485744462008324,93,-0.2974207389743598,-0.29568553822126115,-0.3079876923264008,-0.3086458634207093,-0.3131912539086254,-0.3045862173702713,0.006821489305339722,93
11,0.8947545528411865,0.007135359365835145,0.006182098388671875,0.00039952872298317654,0.01,0.001,9,200,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 200}",0.11728911713039059,0.14652997238305687,0.14077715238860633,0.12503318095076865,0.13983523694272193,0.13389293195910887,0.010923187491870946,94,-0.3060558499230104,-0.3060610009980079,-0.30931264912850787,-0.3038625661014693,-0.30694351983219403,-0.3064471171966379,0.001757257464969046,94
71,0.8971360683441162,0.0038805549209524727,0.00638275146484375,0.000488383065538498,0.1,0.001,9,200,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 200}",0.11846216543398536,0.14601076802802004,0.14055371987687226,0.12434094595215583,0.13929535260968107,0.1337325903801429,0.010484413580971791,95,-0.3058524211117741,-0.30615408220711493,-0.30935286338142504,-0.30398274363913136,-0.3070398316145809,-0.30647638839080527,0.00174946032975756,95
48,0.6822575569152832,0.0075176400327434416,0.004987096786499024,2.4314019744838644e-07,0.01,1,3,400,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 3, 'n_estimators': 400}",0.16639635075557702,0.19541004657818084,0.1481224326999988,0.047762136256556675,0.10446212676837963,0.1324306186117386,0.05160872169846794,96,-0.29742073877947983,-0.2971673969033329,-0.30798769329868386,-0.3169962556393328,-0.3131912527132584,-0.30655266746681753,0.008082995388219882,96
49,0.8474947452545166,0.009472474283903286,0.0047872066497802734,0.0003991127014160156,0.01,1,3,500,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 3, 'n_estimators': 500}",0.16639635075557702,0.19541004683385332,0.14812243122027402,0.04776213487656622,0.10446212750806916,0.13243061823886795,0.05160872204351132,97,-0.29742073877947983,-0.29716739685611787,-0.30798769356617356,-0.3169962558690295,-0.3131912525839147,-0.3065526675309431,0.008082995446791717,97
47,0.5196333885192871,0.005480821044021836,0.004987382888793945,3.234066955149302e-07,0.01,1,3,300,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 3, 'n_estimators': 300}",0.1663963506605617,0.19541004530964445,0.1481224343053339,0.046851803497364175,0.10446212549197198,0.13224855185297524,0.05190783502096497,98,-0.29742073879643005,-0.29716739713759366,-0.30798769300848755,-0.317147742548097,-0.3131912529364537,-0.3065829648854124,0.00812227261358109,98
6,0.5992460727691651,0.005440527278847714,0.00578465461730957,0.00039894584759375934,0.01,0.001,6,200,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 200}",0.11467458067904157,0.14303865779784852,0.14103157088996254,0.12563569071903002,0.13587637308806766,0.13205137463479005,0.010574581765173478,99,-0.3065087742810625,-0.30668636840353797,-0.30926685152945066,-0.30375792688041336,-0.3076490548081459,-0.3067737951805221,0.0017974843808370713,99
66,0.599424934387207,0.0031865351266266435,0.005385589599609375,0.0004884609249461174,0.1,0.001,6,200,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 200}",0.11464061852558127,0.14292738278872386,0.14093683716592242,0.12520526343478178,0.1360206082977442,0.1319461420425507,0.010610769161494399,100,-0.3065146532482601,-0.30670627911538434,-0.3092839052370238,-0.3038326838274965,-0.30762337811307355,-0.30679217990824764,0.0017744070905499813,100
62,0.5397776603698731,0.0022197673053982667,0.005186796188354492,0.0003988744395974553,0.1,0.001,3,300,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 300}",0.11288269894355196,0.1345394689708369,0.14353125431040248,0.1228227116031837,0.1294064668085505,0.12863652012730512,0.010385316372371712,101,-0.30681880143990486,-0.3082034463438877,-0.3088165250436675,-0.3042461550475042,-0.3087986291315644,-0.3073767114013058,0.0017256912024460622,101
2,0.5392727851867676,0.0024703882188057548,0.0055850505828857425,0.0004886945962373333,0.01,0.001,3,300,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 300}",0.11288269894355196,0.1345394689708369,0.14353125431040248,0.1228227116031837,0.1294064668085505,0.12863652012730512,0.010385316372371712,101,-0.30681880143990486,-0.3082034463438877,-0.3088165250436675,-0.3042461550475042,-0.3087986291315644,-0.3073767114013058,0.0017256912024460622,101
61,0.3619640350341797,0.0005320834259725883,0.0050887584686279295,0.00048629987845266086,0.1,0.001,3,200,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 200}",0.07393367353119906,0.09490650490729213,0.10289009614566436,0.08398031711123055,0.09148609849084832,0.08943933803724688,0.009851178374948866,103,-0.3134819147920823,-0.31518139914757426,-0.3160585895778393,-0.3109093709184956,-0.31545210787414735,-0.3142166764620278,0.0018615998082379612,103
1,0.36626415252685546,0.003894410324019724,0.004792070388793946,0.0004015425182698216,0.01,0.001,3,200,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 200}",0.07393367353119906,0.09490650490729213,0.10289009614566436,0.08398031711123055,0.09148609849084832,0.08943933803724688,0.009851178374948866,103,-0.3134819147920823,-0.31518139914757426,-0.3160585895778393,-0.3109093709184956,-0.31545210787414735,-0.3142166764620278,0.0018615998082379612,103
70,0.4540135860443115,0.0022954711241340974,0.005385923385620117,0.000488480591502663,0.1,0.001,9,100,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 100}",0.05215619106981195,0.07539028994621977,0.0755785424480152,0.05993371094483868,0.07525628320045308,0.06766300352186774,0.009800283714434975,105,-0.31714643458202657,-0.31856134937154923,-0.3208335531215168,-0.3149638052454281,-0.31825727493266154,-0.3179524834506364,0.0019155203052176287,105
10,0.45729823112487794,0.0039018402608481076,0.005385303497314453,0.0004889866503834146,0.01,0.001,9,100,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 100}",0.05131287216726799,0.07566351834054763,0.07549527119286059,0.06014886270228814,0.0755055418529591,0.06762521325118469,0.010105840180360863,106,-0.3172874895304841,-0.31851427738203064,-0.32084800303006683,-0.3149277605032715,-0.31821437995300855,-0.31795838207977234,0.0019162060268769745,106
5,0.307590913772583,0.002842410227047471,0.004986953735351562,2.3360154559928684e-07,0.01,0.001,6,100,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 100}",0.04997322384786962,0.07364244657462538,0.07531341123328328,0.05971117835249784,0.07313610764871514,0.06635527353139825,0.009918128714171108,107,-0.31751143254084474,-0.3188623047096105,-0.32087955859373124,-0.3150010821723164,-0.31862190297219195,-0.31817525619773895,0.001923581193445355,107
65,0.3038140296936035,0.003685631311259342,0.005092144012451172,0.00020455008022700688,0.1,0.001,6,100,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 100}",0.049998912060005396,0.07361271209031406,0.07536509537264913,0.05943866552579502,0.07322111310980817,0.06632729963171435,0.009963464973137619,108,-0.31750713984279894,-0.3188674221343459,-0.32087059089820363,-0.3150467253909799,-0.3186072917530955,-0.3181798340038848,0.0019060197923134758,108
0,0.18769254684448242,0.003525543293507164,0.004787254333496094,0.00039865994494773057,0.01,0.001,3,100,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 100}",0.02681792945986372,0.047253939913670884,0.054136984316667025,0.037164524335592475,0.04813139020323354,0.04270095364580553,0.009632493233454196,109,-0.3213575398683895,-0.3233720188744234,-0.3245330223321041,-0.3187553266862986,-0.32289115448852757,-0.3221818124499486,0.001993397870356475,109
60,0.18639307022094725,0.002128610390895704,0.004587650299072266,0.000488129956491739,0.1,0.001,3,100,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 100}",0.02681792945986372,0.047253939913670884,0.054136984316667025,0.037164524335592475,0.04813139020323354,0.04270095364580553,0.009632493233454196,109,-0.3213575398683895,-0.3233720188744234,-0.3245330223321041,-0.3187553266862986,-0.32289115448852757,-0.3221818124499486,0.001993397870356475,109
59,1.6144522190093995,0.02708728010140547,0.004986763000488281,5.001110306597479e-07,0.01,1,9,500,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 9, 'n_estimators': 500}",-0.007526716155033197,0.04931093003749931,-0.02718575661733591,-0.054130242128401784,-0.07367658895260143,-0.0226416747631746,0.04247912506693546,111,-0.32697890112077915,-0.32302274822704635,-0.338196622792836,-0.3335251174261718,-0.34292913739571956,-0.33293050539251057,0.007233857108587085,111
58,1.3085530281066895,0.029070118933469006,0.004986619949340821,5.56082906231432e-07,0.01,1,9,400,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 9, 'n_estimators': 400}",-0.007526716732735084,0.04931092308036711,-0.027185752366086557,-0.05413024174762415,-0.0736765926604519,-0.022641676085306116,0.04247912341250387,112,-0.3269789012145218,-0.32302274940898484,-0.33819662209298296,-0.33352511736593304,-0.34292913798785785,-0.3329305056140561,0.007233856830200827,112
57,0.9754425048828125,0.016797353526485995,0.004986810684204102,4.1019083342755444e-07,0.01,1,9,300,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 9, 'n_estimators': 300}",-0.0075267180275395695,0.04931091572026691,-0.027185747335628063,-0.0541302412738891,-0.07367659636830282,-0.022641677457018526,0.04247912154007641,113,-0.32697890142462727,-0.323022750659383,-0.3381966212648542,-0.33352511729098855,-0.34292913857999613,-0.3329305058439699,0.007233856494996063,113
56,0.6614194869995117,0.011197525339764305,0.004986810684204102,4.862803948967728e-07,0.01,1,9,200,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 9, 'n_estimators': 200}",-0.0075267194479848865,0.04931090394537263,-0.02718574180320088,-0.05413023979839027,-0.07367660468205206,-0.022641680357251094,0.042479119110583496,114,-0.3269789016551202,-0.323022752659805,-0.33819662035409,-0.33352511705756577,-0.34292913990768964,-0.3329305063268541,0.007233856139684688,114
55,0.3454922676086426,0.006602903034247498,0.004986619949340821,8.609519045480627e-07,0.01,1,9,100,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 9, 'n_estimators': 100}",-0.007526728462338372,0.04931088883380663,-0.027185729071800946,-0.054130231865726186,-0.07367661928821301,-0.022641683970854375,0.042479115410960507,115,-0.32697890311786226,-0.32302275522708995,-0.3381966182582098,-0.3335251158026247,-0.342929142240272,-0.3329305069292118,0.007233855514778973,115
